st_abbrev,fips,population,income,hispanic,asian,black,white,foreign,college,density,vets,female,senior,children,st_cnty,state,winner,votes,fraction_votes,total_votes,voter_turnout
NC,37179,218568,65892,11.0,2.2,12.1,73.5,9.1,31.8,318.7,12132,50.6,11.3,28.6,NC_Union,North Carolina,Hillary Clinton,7630,0.5579999999999999,13177,0.08443679803461226
NC,37181,44614,34987,7.2,0.5,50.9,40.9,3.9,11.4,179.2,3202,53.2,16.4,24.1,NC_Vance,North Carolina,Hillary Clinton,4561,0.64,6560,0.19372733338519085
NC,37183,998691,66006,10.0,6.4,21.3,61.0,12.8,48.0,1078.8,54713,51.3,10.0,25.0,NC_Wake,North Carolina,Hillary Clinton,77927,0.534,143307,0.19132644631823056
NC,37185,20231,34285,4.0,0.4,51.5,38.4,2.4,13.5,48.9,1915,49.5,21.5,18.9,NC_Warren,North Carolina,Hillary Clinton,2827,0.7,3815,0.2325178711163497
NC,37187,12570,34936,4.8,0.4,48.7,45.3,2.0,11.7,38.0,998,53.0,21.1,21.3,NC_Washington,North Carolina,Hillary Clinton,1374,0.621,1971,0.19924003723999478
NC,37189,52560,34293,3.5,1.1,1.9,92.1,3.5,37.9,163.4,3180,50.0,14.2,13.2,NC_Watauga,North Carolina,Bernie Sanders,5811,0.685,8325,0.18247743198030428
NC,37191,124456,41731,11.1,1.4,31.9,54.4,6.9,16.4,221.7,11977,50.8,14.5,24.1,NC_Wayne,North Carolina,Hillary Clinton,7546,0.625,11110,0.11761330236726467
NC,37193,68838,33159,5.8,0.5,4.5,88.2,3.4,12.5,91.9,4760,50.7,19.9,21.2,NC_Wilkes,North Carolina,Hillary Clinton,2107,0.504,3890,0.0717125457356439
NC,37195,81401,39204,10.1,1.1,39.8,48.4,7.0,17.9,220.6,6104,52.6,16.3,23.7,NC_Wilson,North Carolina,Hillary Clinton,6408,0.642,9343,0.15042917396640482
NC,37197,37792,40371,10.7,0.3,3.5,84.7,5.7,13.1,114.7,2514,50.4,18.3,21.9,NC_Yadkin,North Carolina,Hillary Clinton,832,0.48,1615,0.05471691669530693
NC,37199,17614,38579,4.9,0.2,1.2,92.8,2.7,17.9,57.0,1297,50.8,23.5,19.3,NC_Yancey,North Carolina,Bernie Sanders,1386,0.495,2520,0.1772837844853895
OH,39001,28129,35678,0.8,0.2,0.6,96.6,0.2,10.6,48.9,1952,50.7,16.6,24.5,OH_Adams,Ohio,Hillary Clinton,877,0.568,1515,0.07133643274045616
OH,39003,105040,42823,2.8,0.8,12.4,81.5,1.6,17.2,264.2,8285,49.6,15.9,23.3,OH_Allen,Ohio,Hillary Clinton,3670,0.5660000000000001,6400,0.0794382918384106
OH,39005,53035,46548,1.2,0.6,0.9,96.0,2.2,19.3,125.6,4136,51.0,17.3,23.2,OH_Ashland,Ohio,Bernie Sanders,1465,0.495,2916,0.07159187329122277
OH,39007,99175,40516,3.8,0.5,3.8,90.1,1.4,12.6,144.6,9241,49.7,17.4,22.6,OH_Ashtabula,Ohio,Hillary Clinton,5320,0.5489999999999999,9576,0.12475011871193158
OH,39009,64713,33823,1.8,3.4,2.7,89.8,3.9,28.2,128.6,3614,50.1,11.4,15.6,OH_Athens,Ohio,Bernie Sanders,5663,0.612,9196,0.16837010488088017
OH,39011,45841,52239,1.5,0.5,0.5,96.4,1.0,17.1,114.5,3550,50.4,17.0,24.3,OH_Auglaize,Ohio,Hillary Clinton,1031,0.51,1983,0.0571442782367875
OH,39013,69461,41534,0.9,0.4,4.2,93.0,0.8,14.4,132.3,6205,49.0,18.9,19.1,OH_Belmont,Ohio,Hillary Clinton,3982,0.531,7245,0.12892847235206767
OH,39015,44116,44341,0.8,0.3,1.0,96.6,0.5,11.0,91.5,3683,50.4,16.7,23.5,OH_Brown,Ohio,Hillary Clinton,1562,0.583,2629,0.07789920453326554
OH,39017,374158,56610,4.5,2.8,8.1,82.7,5.2,27.4,788.2,25433,51.0,13.2,24.3,OH_Butler,Ohio,Hillary Clinton,12874,0.534,23976,0.08464977634361165
OH,39021,39128,49157,1.5,0.5,2.3,93.5,1.0,17.0,93.5,3404,50.2,16.6,23.4,OH_Champaign,Ohio,Hillary Clinton,1226,0.519,2325,0.07757227667592151
OH,39023,136554,43136,3.1,0.7,9.0,84.6,2.2,17.6,348.0,13743,51.5,17.9,22.8,OH_Clark,Ohio,Hillary Clinton,7107,0.5870000000000001,12012,0.11394456033677505
OH,39025,201560,60365,1.7,1.1,1.5,94.2,2.4,25.6,436.5,14613,50.7,14.0,24.2,OH_Clermont,Ohio,Bernie Sanders,5710,0.5,11352,0.07430171312836392
OH,39027,41835,46048,1.6,0.5,2.3,93.5,1.3,14.5,102.9,3883,50.6,15.2,24.0,OH_Clinton,Ohio,Bernie Sanders,942,0.503,1851,0.05821743314902531
OH,39029,105686,42300,1.5,0.4,2.5,94.4,1.2,12.6,202.7,10047,49.6,18.3,20.9,OH_Columbiana,Ohio,Hillary Clinton,4106,0.526,7679,0.09185667545152537
OH,39031,36516,41274,0.9,0.3,1.2,96.2,0.5,12.3,65.4,3352,50.5,17.9,23.5,OH_Coshocton,Ohio,Hillary Clinton,1358,0.536,2486,0.08899313184944625
OH,39033,42480,40783,1.5,0.5,1.0,95.9,0.6,11.8,109.0,3532,51.3,19.5,22.0,OH_Crawford,Ohio,Hillary Clinton,1344,0.514,2485,0.07499758559080592
OH,39035,1259828,43804,5.4,3.0,30.3,60.2,7.0,29.7,2800.0,86580,52.4,16.4,21.5,OH_Cuyahoga,Ohio,Hillary Clinton,125914,0.632,198211,0.20042266815150522
OH,39037,52196,43425,1.5,0.4,0.6,96.3,0.7,11.9,88.5,3760,50.8,18.6,24.2,OH_Darke,Ohio,Hillary Clinton,1246,0.542,2245,0.05674268957012244
OH,39039,38510,47593,9.6,0.4,2.2,86.7,1.8,16.5,94.9,3211,50.6,16.8,23.5,OH_Defiance,Ohio,Hillary Clinton,1507,0.506,2942,0.09986371420376339
OH,39041,189113,89757,2.4,5.4,3.5,86.9,6.1,50.5,393.2,10274,50.4,11.5,27.6,OH_Delaware,Ohio,Hillary Clinton,9552,0.579,16443,0.12009394365723577
OH,39043,75828,46498,4.0,0.7,8.8,84.0,1.7,21.0,306.4,6908,51.2,19.7,21.0,OH_Erie,Ohio,Hillary Clinton,5449,0.5529999999999999,9748,0.16272670393956207
OH,39045,150381,58786,2.1,1.3,7.1,87.6,2.6,26.0,289.8,11877,50.2,14.4,24.5,OH_Fairfield,Ohio,Hillary Clinton,6408,0.5529999999999999,11482,0.10112944467630584
OH,39047,28800,37619,1.9,0.7,2.5,93.2,1.3,13.7,71.4,2187,50.6,16.5,24.0,OH_Fayette,Ohio,Hillary Clinton,760,0.583,1293,0.0590734649122807
OH,39049,1231393,50877,5.1,4.6,22.2,65.7,9.4,36.4,2186.1,68862,51.3,10.9,23.7,OH_Franklin,Ohio,Hillary Clinton,84654,0.5529999999999999,152509,0.16232083010456788
OH,39051,42580,52856,8.2,0.4,0.7,89.8,1.8,16.3,105.3,2755,50.6,16.2,24.2,OH_Fulton,Ohio,Bernie Sanders,1528,0.503,3008,0.09319722242533378
OH,39053,30397,39226,1.2,0.5,2.6,93.9,1.0,15.2,66.3,2339,50.7,17.4,23.0,OH_Gallia,Ohio,Bernie Sanders,966,0.488,1911,0.08164681323216705
OH,39055,94295,67663,1.4,0.7,1.3,95.7,3.0,35.9,233.4,6391,50.6,18.0,24.1,OH_Geauga,Ohio,Hillary Clinton,4171,0.54,7687,0.1074054799988906
OH,39057,163820,58080,2.7,3.1,7.3,84.4,4.5,36.0,390.5,17876,50.8,15.6,20.7,OH_Greene,Ohio,Bernie Sanders,6759,0.5,13431,0.10338754912467363
OH,39059,39590,38841,1.0,0.3,1.6,94.9,0.6,12.9,76.8,3357,50.7,17.5,22.8,OH_Guernsey,Ohio,Hillary Clinton,1440,0.53,2668,0.08729372440572866
OH,39061,806631,48593,2.9,2.4,26.1,66.7,4.9,33.7,1976.7,52374,51.9,14.2,23.3,OH_Hamilton,Ohio,Hillary Clinton,57687,0.595,96643,0.15620687003222639
OH,39063,75337,49589,5.0,1.8,1.8,90.0,2.3,25.7,140.7,5445,51.0,16.0,22.7,OH_Hancock,Ohio,Bernie Sanders,2490,0.542,4552,0.07816537888117421
OH,39065,31796,40415,1.5,0.7,1.0,95.3,1.5,13.4,68.1,2290,50.5,14.7,23.3,OH_Hardin,Ohio,Hillary Clinton,771,0.526,1440,0.05904656526949919
OH,39067,15543,39002,0.8,0.2,2.2,95.2,0.4,9.2,39.4,1581,50.7,19.6,21.0,OH_Harrison,Ohio,Hillary Clinton,818,0.532,1492,0.12150856301465024
OH,39069,27937,49439,7.3,0.5,0.7,90.6,1.6,13.8,67.8,2404,50.8,17.6,23.9,OH_Henry,Ohio,Hillary Clinton,977,0.5,1929,0.0907335290775561
OH,39071,43045,39091,0.9,0.3,1.5,95.6,0.6,11.4,78.8,3578,51.1,17.1,24.2,OH_Highland,Ohio,Hillary Clinton,1119,0.552,1992,0.06105165147475597
OH,39073,28725,42089,0.9,0.3,0.7,96.7,0.9,12.7,69.7,2873,50.3,17.1,23.2,OH_Hocking,Ohio,Hillary Clinton,1204,0.523,2264,0.10262547142442704
OH,39075,43898,45477,0.9,0.1,0.5,97.9,0.8,8.5,100.3,1554,50.1,12.5,33.2,OH_Holmes,Ohio,Hillary Clinton,561,0.488,1119,0.03816004602940458
OH,39077,58714,49404,6.1,0.4,1.4,90.8,2.8,13.1,121.3,4615,50.8,15.5,24.7,OH_Huron,Ohio,Hillary Clinton,2036,0.509,3943,0.08918465412345464
OH,39079,32748,36356,1.0,0.4,0.7,96.2,0.5,15.2,79.0,2941,50.7,15.7,24.1,OH_Jackson,Ohio,Hillary Clinton,1010,0.583,1704,0.06855561526009372
OH,39081,67694,40577,1.4,0.4,5.5,90.8,1.1,14.7,170.7,6720,51.5,19.5,19.5,OH_Jefferson,Ohio,Hillary Clinton,4328,0.547,7681,0.1409521509562487
OH,39083,61167,49750,1.4,0.7,1.0,95.5,1.6,21.2,115.9,4489,51.0,16.3,23.3,OH_Knox,Ohio,Bernie Sanders,1987,0.506,3889,0.08289443935617387
OH,39085,229230,56018,4.0,1.4,3.9,89.4,5.3,24.9,1011.2,18485,51.2,18.0,20.9,OH_Lake,Ohio,Hillary Clinton,12506,0.5429999999999999,22857,0.12605825483026145
OH,39087,61623,41552,0.9,0.4,2.2,95.0,0.4,14.9,137.7,5615,51.1,17.1,22.4,OH_Lawrence,Ohio,Hillary Clinton,2654,0.5539999999999999,4648,0.09719894717312504
OH,39089,169390,55114,1.7,0.9,3.8,91.5,1.7,21.9,243.9,14646,51.0,15.2,23.7,OH_Licking,Ohio,Hillary Clinton,6785,0.5329999999999999,12634,0.09775265606903252
OH,39091,45507,47542,1.4,0.7,1.8,93.9,1.2,14.8,100.0,3460,50.7,16.5,24.0,OH_Logan,Ohio,Hillary Clinton,1012,0.496,2010,0.05811714334289809
OH,39093,304216,51816,9.2,1.2,8.9,79.2,2.9,22.2,613.6,23691,50.7,16.3,22.8,OH_Lorain,Ohio,Hillary Clinton,21144,0.561,37298,0.1588130522477144
OH,39095,435286,41556,6.7,1.8,19.7,69.9,3.4,23.4,1296.2,29051,51.5,14.6,23.2,OH_Lucas,Ohio,Hillary Clinton,32137,0.569,56248,0.16825623459824882
OH,39097,43918,54956,1.7,1.0,6.6,89.0,1.7,17.6,93.2,3432,45.5,13.9,21.3,OH_Madison,Ohio,Hillary Clinton,1225,0.568,2148,0.06214654514104575
OH,39099,233204,41058,5.4,0.9,15.9,76.8,3.2,20.8,580.2,19811,51.3,19.1,20.5,OH_Mahoning,Ohio,Hillary Clinton,21000,0.593,35066,0.18913987796362383
OH,39101,65720,42572,2.4,0.6,6.4,88.9,1.2,12.4,164.7,5535,46.9,15.9,21.2,OH_Marion,Ohio,Hillary Clinton,2585,0.569,4494,0.08677793191234309
OH,39103,176029,65951,1.9,1.2,1.4,94.2,2.8,29.6,409.0,13084,50.6,15.5,23.5,OH_Medina,Ohio,Hillary Clinton,7913,0.531,14801,0.10991207368274918
OH,39105,23331,35469,0.5,0.2,0.9,97.0,0.3,12.2,55.3,2018,50.9,18.0,21.7,OH_Meigs,Ohio,Hillary Clinton,800,0.499,1557,0.08523019789663695
OH,39107,40831,52535,1.8,0.5,0.4,96.1,0.9,16.2,88.3,3104,49.8,16.8,25.4,OH_Mercer,Ohio,Hillary Clinton,1037,0.535,1897,0.06227854919936444
OH,39109,103900,52040,1.5,1.4,2.2,93.0,1.7,19.7,252.1,8546,50.6,17.3,23.2,OH_Miami,Ohio,Hillary Clinton,3155,0.532,5861,0.07345053336541546
OH,39111,14465,40573,0.5,0.1,0.5,97.5,0.2,10.4,32.1,1440,49.7,21.7,20.9,OH_Monroe,Ohio,Hillary Clinton,1191,0.481,2329,0.20355162183622091
OH,39113,533116,43401,2.6,2.1,21.1,71.9,3.7,24.6,1159.5,45106,51.9,16.6,22.5,OH_Montgomery,Ohio,Hillary Clinton,33352,0.594,55890,0.13527286562822738
OH,39117,35152,51484,1.4,0.4,0.6,96.1,0.7,14.1,85.8,2884,49.7,15.8,24.2,OH_Morrow,Ohio,Hillary Clinton,1164,0.521,2199,0.08252888623608831
OH,39119,85818,40524,1.0,0.4,4.0,91.8,1.0,14.2,129.5,6554,51.6,16.7,23.3,OH_Muskingum,Ohio,Hillary Clinton,3066,0.5660000000000001,5365,0.08150719984316586
OH,39123,41154,53202,4.9,0.4,1.0,92.5,1.3,20.3,162.5,3602,50.5,22.1,19.6,OH_Ottawa,Ohio,Hillary Clinton,2566,0.5539999999999999,4578,0.138359086619679
OH,39125,18989,44861,4.5,0.3,1.1,92.9,1.1,12.1,47.1,1511,50.2,17.0,23.9,OH_Paulding,Ohio,Hillary Clinton,723,0.5579999999999999,1263,0.08740103977480841
OH,39127,35812,41446,0.8,0.1,0.5,97.0,0.4,10.2,88.4,2770,50.0,15.0,24.2,OH_Perry,Ohio,Hillary Clinton,1465,0.5670000000000001,2535,0.09338565779015422
OH,39129,56876,54003,1.3,0.4,3.7,93.0,0.6,16.1,111.1,4346,47.2,14.5,22.1,OH_Pickaway,Ohio,Hillary Clinton,2097,0.556,3728,0.08414133541507904
OH,39131,28256,42165,0.9,0.3,1.1,95.5,0.6,12.2,65.2,2244,50.2,16.2,23.9,OH_Pike,Ohio,Hillary Clinton,1336,0.568,2285,0.10626515150387746
OH,39133,161882,52697,1.6,1.9,4.5,90.2,3.1,25.1,331.2,12212,51.0,14.7,19.3,OH_Portage,Ohio,Bernie Sanders,8877,0.502,17542,0.13427866369903318
OH,39135,41586,48405,0.7,0.7,0.6,96.6,1.1,11.3,99.7,3780,50.4,17.2,23.4,OH_Preble,Ohio,Hillary Clinton,1176,0.522,2222,0.06975384239448931
OH,39137,34171,61192,5.9,0.3,0.6,92.7,1.0,19.9,71.5,2015,49.8,15.5,25.7,OH_Putnam,Ohio,Bernie Sanders,936,0.523,1747,0.06880918323341954
OH,39139,121942,41835,1.7,0.7,9.5,86.2,1.5,14.9,251.3,10676,49.2,18.1,21.8,OH_Richland,Ohio,Hillary Clinton,5225,0.555,9305,0.09757898822470672
OH,39141,77159,43264,1.1,0.5,6.1,89.9,0.7,13.7,113.3,7168,47.5,15.2,21.7,OH_Ross,Ohio,Hillary Clinton,3582,0.5720000000000001,6177,0.10224197940472127
OH,39143,60179,46140,9.5,0.5,3.2,85.1,1.8,13.7,149.2,4708,50.8,16.9,23.3,OH_Sandusky,Ohio,Hillary Clinton,2866,0.534,5322,0.11530138910009304
OH,39145,77258,35379,1.2,0.4,2.7,93.6,1.0,14.2,130.3,6446,50.8,16.8,22.0,OH_Scioto,Ohio,Hillary Clinton,3499,0.537,6402,0.10623744217676237
OH,39147,55669,43764,4.8,0.7,2.6,90.4,1.2,15.3,103.0,4720,50.0,16.3,22.3,OH_Seneca,Ohio,Hillary Clinton,2081,0.496,4145,0.09582748629614928
OH,39149,48951,50427,1.6,1.0,2.2,93.3,1.6,14.5,121.2,3468,49.8,14.8,26.0,OH_Shelby,Ohio,Hillary Clinton,1284,0.523,2394,0.06608925527844448
OH,39151,375736,45641,1.9,0.9,7.8,87.1,1.9,21.1,652.9,31484,51.5,17.7,21.9,OH_Stark,Ohio,Hillary Clinton,21515,0.565,37750,0.12864209804104973
OH,39153,541943,49669,1.9,2.8,14.8,78.4,4.5,29.6,1312.6,40983,51.5,16.2,21.7,OH_Summit,Ohio,Hillary Clinton,38874,0.5660000000000001,68325,0.16101423285929967
OH,39155,205175,42880,1.6,0.5,8.6,87.5,1.6,17.0,340.1,18957,51.2,19.4,21.0,OH_Trumbull,Ohio,Hillary Clinton,17903,0.539,32629,0.20130391931555805
OH,39157,92788,43739,2.4,0.3,0.9,95.1,1.3,15.2,163.1,7697,50.6,17.9,22.9,OH_Tuscarawas,Ohio,Hillary Clinton,4479,0.516,8498,0.11878744327543135
OH,39159,53776,65086,1.5,3.2,2.7,91.1,2.8,27.0,121.1,3542,52.5,11.3,25.4,OH_Union,Ohio,Hillary Clinton,1580,0.508,3081,0.07680055804915714
OH,39161,28462,45355,2.8,0.4,1.0,94.6,0.8,15.4,70.3,2146,51.3,18.0,23.5,OH_Van Wert,Ohio,Hillary Clinton,710,0.519,1331,0.0611295510169964
OH,39163,13234,36705,0.7,0.2,0.6,96.9,0.2,8.5,32.6,879,50.4,15.4,23.3,OH_Vinton,Ohio,Hillary Clinton,515,0.495,1011,0.09960122075039225
OH,39165,221659,72487,2.6,4.7,3.5,87.8,5.6,37.9,530.0,15059,49.8,13.0,25.9,OH_Warren,Ohio,Hillary Clinton,6970,0.5329999999999999,13024,0.07929408827564151
OH,39167,61213,42834,1.1,0.7,1.2,95.3,1.2,16.0,97.8,5383,50.9,19.3,20.1,OH_Washington,Ohio,Hillary Clinton,2557,0.505,4968,0.10157600861367824
OH,39169,115537,49135,1.8,0.9,1.7,94.2,1.8,20.0,206.4,8025,50.5,16.2,24.6,OH_Wayne,Ohio,Hillary Clinton,3448,0.513,6673,0.07659998637661264
OH,39171,37291,43089,4.1,0.6,1.2,93.1,1.6,12.8,89.4,3130,50.3,17.4,23.1,OH_Williams,Ohio,Bernie Sanders,1156,0.526,2163,0.07542688110125617
OH,39173,129590,52069,5.3,1.8,2.8,88.8,3.3,29.5,203.3,8607,50.7,13.9,20.7,OH_Wood,Ohio,Bernie Sanders,7165,0.537,13273,0.1291589236672026
OH,39175,22353,44448,2.7,0.7,0.4,95.2,0.9,12.0,55.6,1619,50.7,17.9,23.4,OH_Wyandot,Ohio,Hillary Clinton,661,0.4970000000000001,1308,0.07639116904069161
OK,40001,22186,32556,6.1,0.6,0.5,41.9,2.5,12.7,39.6,1691,49.7,14.5,26.8,OK_Adair,Oklahoma,Bernie Sanders,971,0.5579999999999999,1553,0.09562718378497935
OK,40005,13796,37012,3.6,0.5,4.0,72.0,1.0,14.2,14.5,1145,47.7,18.0,22.3,OK_Atoka,Oklahoma,Bernie Sanders,723,0.5539999999999999,1093,0.1019637870899106
OK,40009,23691,48989,14.1,1.0,4.5,75.9,3.5,16.4,24.5,1350,46.5,12.3,25.4,OK_Beckham,Oklahoma,Bernie Sanders,824,0.5539999999999999,1288,0.07287752965091324
OK,40013,44486,38897,5.5,0.7,1.9,72.4,2.1,20.1,46.9,3269,51.3,16.9,23.7,OK_Bryan,Oklahoma,Bernie Sanders,1913,0.568,2963,0.08729387171094634
OK,40015,29317,39267,11.3,0.3,3.0,58.3,3.0,13.7,23.2,2704,48.2,15.6,24.9,OK_Caddo,Oklahoma,Bernie Sanders,1543,0.53,2603,0.11822646495103095
OK,40017,129582,63629,8.0,3.3,2.9,77.7,4.8,25.3,128.9,9983,50.5,12.0,26.5,OK_Canadian,Oklahoma,Bernie Sanders,4922,0.563,8279,0.08692523327492471
OK,40019,48821,41401,6.7,1.1,7.1,71.0,2.5,17.1,57.8,4039,51.3,15.6,25.5,OK_Carter,Oklahoma,Bernie Sanders,2113,0.55,3353,0.09218719692221783
OK,40021,48341,37260,6.6,0.7,1.5,49.2,2.7,24.5,62.7,3898,50.8,15.1,23.1,OK_Cherokee,Oklahoma,Bernie Sanders,2897,0.5539999999999999,4920,0.13234975229748544
OK,40023,15161,30201,3.7,0.4,11.2,61.9,1.2,14.0,19.7,1047,51.4,19.4,24.5,OK_Choctaw,Oklahoma,Bernie Sanders,745,0.564,1129,0.09863229591785476
OK,40027,269908,54989,7.9,4.4,4.9,73.4,5.9,31.4,474.7,21755,50.1,11.9,22.3,OK_Cleveland,Oklahoma,Bernie Sanders,16428,0.593,26861,0.12808120385517127
OK,40031,125033,46036,12.6,2.7,17.8,57.2,5.8,19.9,116.1,15672,48.0,11.0,24.2,OK_Comanche,Oklahoma,Bernie Sanders,3804,0.485,7327,0.07730940562034631
OK,40035,14582,39236,3.2,0.6,3.3,64.6,2.0,12.5,19.7,1412,48.7,18.7,21.9,OK_Craig,Oklahoma,Bernie Sanders,926,0.545,1535,0.13478459314633953
OK,40037,70632,43026,3.7,0.4,2.4,77.3,1.6,15.3,73.6,5750,50.5,16.9,24.2,OK_Creek,Oklahoma,Bernie Sanders,2786,0.509,5087,0.09501474960634346
OK,40039,29500,44972,16.5,1.5,3.4,70.1,7.0,27.8,27.8,1676,50.0,13.1,24.6,OK_Custer,Oklahoma,Bernie Sanders,1273,0.5710000000000001,2023,0.09094996178573034
OK,40041,41446,36588,3.5,1.2,0.5,64.7,2.3,16.1,56.2,4321,50.9,23.0,21.3,OK_Delaware,Oklahoma,Bernie Sanders,1773,0.505,3220,0.09871849293528157
OK,40047,63091,44530,11.4,1.4,3.4,76.3,6.6,21.7,57.2,5419,50.2,15.2,25.7,OK_Garfield,Oklahoma,Bernie Sanders,1771,0.522,3174,0.06770967006511329
OK,40049,27561,38245,7.6,0.8,2.8,76.3,2.9,15.4,34.4,2123,50.7,17.1,24.9,OK_Garvin,Oklahoma,Bernie Sanders,1505,0.541,2414,0.11662787364630862
OK,40051,53854,49637,5.3,0.5,2.6,82.1,1.9,16.8,47.6,4459,50.3,14.9,24.4,OK_Grady,Oklahoma,Bernie Sanders,2677,0.562,4306,0.10576312243783556
OK,40061,12896,35334,4.0,0.7,0.7,72.1,2.0,11.4,22.1,1087,49.8,19.8,24.2,OK_Haskell,Oklahoma,Bernie Sanders,752,0.519,1227,0.1255221393637429
OK,40063,13806,34619,4.7,0.3,5.8,64.5,1.6,10.9,17.4,1016,46.5,18.8,21.6,OK_Hughes,Oklahoma,Bernie Sanders,873,0.537,1410,0.13026723075149227
OK,40065,25998,42824,22.6,1.6,7.8,64.0,5.9,20.1,32.9,3400,50.3,13.7,25.7,OK_Jackson,Oklahoma,Bernie Sanders,652,0.498,1157,0.05989693585498916
OK,40071,45478,41012,7.2,0.6,2.3,75.7,3.2,19.5,50.6,3822,50.6,18.1,25.1,OK_Kay,Oklahoma,Bernie Sanders,1791,0.535,3079,0.09039127532489631
OK,40077,10693,40970,3.4,0.4,1.2,67.3,1.0,13.8,15.4,934,49.4,19.3,22.6,OK_Latimer,Oklahoma,Bernie Sanders,852,0.5329999999999999,1351,0.16323557805814184
OK,40081,34619,42668,3.1,0.3,1.9,83.2,0.7,12.5,36.0,3373,50.1,17.0,24.6,OK_Lincoln,Oklahoma,Bernie Sanders,1623,0.5379999999999999,2784,0.1066555270893929
OK,40083,45276,53591,5.6,0.7,9.0,77.8,2.6,24.5,56.3,3592,50.5,15.0,23.7,OK_Logan,Oklahoma,Bernie Sanders,1645,0.527,2959,0.08565493225936695
OK,40087,37313,54426,7.5,0.5,0.9,79.8,3.2,20.4,60.5,2945,50.4,14.7,25.8,OK_McClain,Oklahoma,Bernie Sanders,1865,0.5710000000000001,3022,0.10915167047204594
OK,40089,33050,31790,5.5,0.6,8.7,63.5,1.5,13.9,17.9,2605,51.0,17.0,25.7,OK_McCurtain,Oklahoma,Bernie Sanders,1314,0.523,2026,0.082504790042413
OK,40091,20088,36096,2.5,0.4,3.2,68.6,0.5,13.0,32.7,2165,50.5,24.6,20.2,OK_McIntosh,Oklahoma,Bernie Sanders,1261,0.496,2283,0.14241847150732267
OK,40095,16182,37319,16.2,0.4,1.8,66.8,6.2,14.4,42.7,1475,50.3,20.8,23.9,OK_Marshall,Oklahoma,Bernie Sanders,738,0.56,1138,0.09241136994415203
OK,40097,40816,42751,3.2,0.4,0.6,65.8,1.0,15.3,63.0,3651,50.3,17.1,24.3,OK_Mayes,Oklahoma,Bernie Sanders,2144,0.517,3803,0.12308354741606757
OK,40099,13803,44151,5.6,0.4,1.7,73.8,2.2,19.0,32.4,1346,50.0,19.1,23.5,OK_Murray,Oklahoma,Bernie Sanders,909,0.546,1453,0.13760388359260728
OK,40101,69966,38502,5.7,0.7,11.0,57.3,2.7,17.9,87.6,6266,51.2,16.0,24.5,OK_Muskogee,Oklahoma,Bernie Sanders,3515,0.466,6896,0.13054590564612933
OK,40107,12186,35170,4.0,0.2,8.0,61.8,1.3,11.1,19.7,1127,46.6,17.0,23.5,OK_Okfuskee,Oklahoma,Bernie Sanders,596,0.523,1017,0.1090933665440573
OK,40109,766215,45215,16.2,3.4,15.7,57.7,10.4,29.6,1013.8,58256,51.1,12.5,25.6,OK_Oklahoma,Oklahoma,Hillary Clinton,34255,0.501,66623,0.11686934216995581
OK,40111,39095,39156,3.7,0.4,8.6,63.5,0.8,13.9,57.5,3379,50.7,17.3,23.8,OK_Okmulgee,Oklahoma,Bernie Sanders,1882,0.461,3749,0.12584595233563575
OK,40113,47981,44195,3.3,0.3,11.3,64.2,1.2,16.1,21.1,4085,49.7,18.5,22.8,OK_Osage,Oklahoma,Hillary Clinton,2390,0.475,4717,0.12734423265340458
OK,40115,32105,36473,5.3,0.7,1.2,66.0,2.2,13.9,67.6,2749,51.0,18.1,24.9,OK_Ottawa,Oklahoma,Bernie Sanders,1238,0.501,2210,0.09165995979819049
OK,40117,16401,44375,2.7,0.4,0.9,77.3,1.2,17.0,29.2,1529,50.1,18.1,24.2,OK_Pawnee,Oklahoma,Bernie Sanders,762,0.511,1365,0.10979766823536566
OK,40119,80264,36812,4.5,4.5,3.9,77.3,5.6,35.9,113.0,4701,48.9,11.1,19.4,OK_Payne,Oklahoma,Bernie Sanders,3829,0.5670000000000001,6451,0.09971745844173285
OK,40121,44626,41252,4.6,0.5,3.6,70.2,1.9,15.3,35.1,4579,49.2,18.1,22.2,OK_Pittsburg,Oklahoma,Bernie Sanders,3026,0.5579999999999999,4743,0.1366109673346846
OK,40123,38005,41881,4.8,0.8,2.5,67.4,1.8,28.0,52.0,2954,51.2,15.7,23.8,OK_Pontotoc,Oklahoma,Bernie Sanders,2392,0.598,3578,0.12355053434397534
OK,40125,71811,42764,4.9,0.7,3.2,73.2,1.5,17.6,88.2,6223,52.3,15.6,24.3,OK_Pottawatomie,Oklahoma,Bernie Sanders,3400,0.555,5700,0.10485472405575424
OK,40131,89815,58525,4.2,1.3,1.3,72.7,2.1,23.0,128.6,8477,50.2,15.4,24.5,OK_Rogers,Oklahoma,Bernie Sanders,3757,0.529,6567,0.09684365913303027
OK,40133,25421,33819,4.5,0.4,4.6,65.6,1.3,14.1,40.3,1931,50.9,17.0,25.5,OK_Seminole,Oklahoma,Bernie Sanders,1194,0.501,2126,0.11225723910026297
OK,40135,41358,35742,3.8,0.6,2.0,64.2,1.5,13.3,63.0,3147,50.6,16.9,24.1,OK_Sequoyah,Oklahoma,Bernie Sanders,1872,0.496,3231,0.10292850224980489
OK,40137,44493,43885,7.1,0.6,2.1,80.9,2.1,17.4,51.8,4352,51.3,18.0,23.8,OK_Stephens,Oklahoma,Bernie Sanders,2108,0.561,3282,0.09680369078671316
